date,pillar,newsapi_article_count,newsapi_share,nyt_share,wiki_share,wiki_views,newsapi_available,nyt_available,wiki_available,available_source_count,available_weight,newsapi_weight_used,nyt_weight_used,wiki_weight_used,newsapi_share_filled,nyt_share_filled,wiki_share_filled,composite_share_raw,composite_share,popularity_score
2026-05-25,Lifestyle & Wellness,30964,0.1390802842333156,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1390802842333156,0.0,0.0,0.1390802842333156,0.13908028423331562,13.908028423331562
2026-05-25,Politics & Civic Life,15487,0.0695626005012711,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0695626005012711,0.0,0.0,0.0695626005012711,0.06956260050127111,6.956260050127111
2026-05-25,Science & Technology,22766,0.10225751682133,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.10225751682133,0.0,0.0,0.10225751682133,0.10225751682133002,10.225751682133003
2026-05-25,Sports & Athletics,49134,0.2206940539180897,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2206940539180897,0.0,0.0,0.2206940539180897,0.22069405391808974,22.069405391808974
2026-05-26,Business & Finance,103707,0.4010681537801119,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4010681537801119,0.0,0.0,0.4010681537801119,0.401068153780112,40.1068153780112
2026-05-26,Entertainment & Pop Culture,18145,0.070172521144572,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.070172521144572,0.0,0.0,0.070172521144572,0.07017252114457201,7.017252114457201
2026-05-26,Lifestyle & Wellness,37033,0.1432184610386848,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1432184610386848,0.0,0.0,0.1432184610386848,0.14321846103868482,14.321846103868483
2026-05-26,Politics & Civic Life,17672,0.0683432787912304,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0683432787912304,0.0,0.0,0.0683432787912304,0.06834327879123041,6.834327879123041
2026-05-26,Science & Technology,26657,0.1030911488647482,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1030911488647482,0.0,0.0,0.1030911488647482,0.10309114886474822,10.309114886474822
2026-05-26,Sports & Athletics,55363,0.2141064363806525,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2141064363806525,0.0,0.0,0.2141064363806525,0.21410643638065255,21.410643638065256
2026-05-27,Business & Finance,132323,0.4059448465009832,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4059448465009832,0.0,0.0,0.4059448465009832,0.40594484650098334,40.59448465009833
2026-05-27,Entertainment & Pop Culture,23280,0.0714191487990968,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0714191487990968,0.0,0.0,0.0714191487990968,0.07141914879909682,7.141914879909682
2026-05-27,Lifestyle & Wellness,45690,0.1401692830167841,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1401692830167841,0.0,0.0,0.1401692830167841,0.14016928301678414,14.016928301678414
2026-05-27,Politics & Civic Life,20844,0.0639459079711501,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0639459079711501,0.0,0.0,0.0639459079711501,0.06394590797115011,6.394590797115011
2026-05-27,Science & Technology,39779,0.1220353230274601,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1220353230274601,0.0,0.0,0.1220353230274601,0.12203532302746013,12.203532302746014
2026-05-27,Sports & Athletics,64047,0.1964854906845255,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1964854906845255,0.0,0.0,0.1964854906845255,0.19648549068452556,19.648549068452557
2026-05-28,Business & Finance,164446,0.4113000850382672,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4113000850382672,0.0,0.0,0.4113000850382672,0.4113000850382673,41.13000850382673
2026-05-28,Entertainment & Pop Culture,31230,0.0781101495673052,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0781101495673052,0.0,0.0,0.0781101495673052,0.07811014956730522,7.8110149567305225
2026-05-28,Lifestyle & Wellness,54548,0.1364313941273573,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1364313941273573,0.0,0.0,0.1364313941273573,0.13643139412735733,13.643139412735733
2026-05-28,Politics & Civic Life,24795,0.0620154069331199,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0620154069331199,0.0,0.0,0.0620154069331199,0.06201540693311992,6.201540693311991
2026-05-28,Science & Technology,53006,0.1325746585963683,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1325746585963683,0.0,0.0,0.1325746585963683,0.13257465859636833,13.257465859636833
2026-05-28,Sports & Athletics,71795,0.1795683057375819,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1795683057375819,0.0,0.0,0.1795683057375819,0.17956830573758192,17.956830573758193
2026-05-29,Business & Finance,131421,0.3926437372276731,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3926437372276731,0.0,0.0,0.3926437372276731,0.39264373722767315,39.26437372276732
2026-05-29,Entertainment & Pop Culture,27994,0.0836370806792786,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0836370806792786,0.0,0.0,0.0836370806792786,0.08363708067927861,8.363708067927861
2026-05-29,Lifestyle & Wellness,45706,0.1365548478076413,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1365548478076413,0.0,0.0,0.1365548478076413,0.13655484780764132,13.655484780764132
2026-05-29,Politics & Civic Life,21930,0.0655197963598121,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0655197963598121,0.0,0.0,0.0655197963598121,0.06551979635981212,6.551979635981212
2026-05-29,Science & Technology,43091,0.1287420677127526,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1287420677127526,0.0,0.0,0.1287420677127526,0.12874206771275262,12.874206771275261
2026-05-29,Sports & Athletics,64566,0.1929024702128422,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1929024702128422,0.0,0.0,0.1929024702128422,0.19290247021284224,19.290247021284223
2026-05-30,Business & Finance,88523,0.3553228383119124,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3553228383119124,0.0,0.0,0.3553228383119124,0.35532283831191247,35.53228383119125
2026-05-30,Entertainment & Pop Culture,20530,0.0824054524874164,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0824054524874164,0.0,0.0,0.0824054524874164,0.08240545248741642,8.240545248741642
2026-05-30,Lifestyle & Wellness,33596,0.1348511242945563,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1348511242945563,0.0,0.0,0.1348511242945563,0.13485112429455634,13.485112429455635
2026-05-30,Politics & Civic Life,18824,0.0755577319835911,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0755577319835911,0.0,0.0,0.0755577319835911,0.07555773198359111,7.555773198359112
2026-05-30,Science & Technology,31535,0.1265784678125025,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1265784678125025,0.0,0.0,0.1265784678125025,0.12657846781250254,12.657846781250253
2026-05-30,Sports & Athletics,56126,0.2252843851100211,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2252843851100211,0.0,0.0,0.2252843851100211,0.22528438511002116,22.528438511002115
2026-05-31,Business & Finance,135389,0.3922488346018234,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3922488346018234,0.0,0.0,0.3922488346018234,0.3922488346018235,39.224883460182355
2026-05-31,Entertainment & Pop Culture,26743,0.0774797847960806,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0774797847960806,0.0,0.0,0.0774797847960806,0.07747978479608061,7.7479784796080615
2026-05-31,Lifestyle & Wellness,44380,0.1285776782429069,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1285776782429069,0.0,0.0,0.1285776782429069,0.12857767824290692,12.857767824290692
2026-05-31,Politics & Civic Life,26987,0.0781867012785337,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0781867012785337,0.0,0.0,0.0781867012785337,0.07818670127853371,7.818670127853371
2026-05-31,Science & Technology,45558,0.1319905783098322,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1319905783098322,0.0,0.0,0.1319905783098322,0.13199057830983224,13.199057830983223
2026-05-31,Sports & Athletics,66104,0.1915164227708229,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1915164227708229,0.0,0.0,0.1915164227708229,0.19151642277082295,19.151642277082296
2026-06-01,Business & Finance,191785,0.4112724925534128,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4112724925534128,0.0,0.0,0.4112724925534128,0.4112724925534129,41.12724925534129
2026-06-01,Entertainment & Pop Culture,34590,0.0741763720698831,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0741763720698831,0.0,0.0,0.0741763720698831,0.07417637206988312,7.417637206988312
2026-06-01,Lifestyle & Wellness,59781,0.1281971002807079,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1281971002807079,0.0,0.0,0.1281971002807079,0.12819710028070794,12.819710028070794
2026-06-01,Politics & Civic Life,35215,0.0755166505475841,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0755166505475841,0.0,0.0,0.0755166505475841,0.07551665054758411,7.551665054758411
2026-06-01,Science & Technology,66514,0.142635652265285,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.142635652265285,0.0,0.0,0.142635652265285,0.14263565226528502,14.263565226528502
2026-06-01,Sports & Athletics,78436,0.1682017322831268,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1682017322831268,0.0,0.0,0.1682017322831268,0.16820173228312682,16.820173228312683
2026-06-02,Business & Finance,199947,0.4131716852780969,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4131716852780969,0.0,0.0,0.4131716852780969,0.413171685278097,41.3171685278097
2026-06-02,Entertainment & Pop Culture,35966,0.0743203590587107,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0743203590587107,0.0,0.0,0.0743203590587107,0.07432035905871073,7.432035905871073
2026-06-02,Lifestyle & Wellness,61314,0.1266996189547291,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1266996189547291,0.0,0.0,0.1266996189547291,0.12669961895472914,12.669961895472914
2026-06-02,Politics & Civic Life,37057,0.0765748080308803,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0765748080308803,0.0,0.0,0.0765748080308803,0.07657480803088033,7.657480803088033
2026-06-02,Science & Technology,68389,0.141319441574436,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.141319441574436,0.0,0.0,0.141319441574436,0.14131944157443604,14.131944157443604
2026-06-02,Sports & Athletics,81259,0.1679140871031467,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1679140871031467,0.0,0.0,0.1679140871031467,0.16791408710314676,16.791408710314677
2026-06-03,Business & Finance,197442,0.4129151800839039,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4129151800839039,0.0,0.0,0.4129151800839039,0.412915180083904,41.2915180083904
2026-06-03,Entertainment & Pop Culture,36499,0.0763312322498881,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0763312322498881,0.0,0.0,0.0763312322498881,0.07633123224988811,7.633123224988811
2026-06-03,Lifestyle & Wellness,60829,0.1272131435526574,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1272131435526574,0.0,0.0,0.1272131435526574,0.12721314355265742,12.721314355265742
2026-06-03,Politics & Civic Life,36832,0.0770276431197534,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0770276431197534,0.0,0.0,0.0770276431197534,0.07702764311975341,7.702764311975341
2026-06-03,Science & Technology,64187,0.134235809321449,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.134235809321449,0.0,0.0,0.134235809321449,0.13423580932144902,13.423580932144901
2026-06-03,Sports & Athletics,82377,0.172276991672348,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.172276991672348,0.0,0.0,0.172276991672348,0.17227699167234803,17.227699167234803
2026-06-04,Business & Finance,184449,0.4078212784586505,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4078212784586505,0.0,0.0,0.4078212784586505,0.4078212784586506,40.78212784586506
2026-06-04,Entertainment & Pop Culture,36709,0.0811645024420766,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0811645024420766,0.0,0.0,0.0811645024420766,0.08116450244207662,8.116450244207662
2026-06-04,Lifestyle & Wellness,58342,0.1289955978499996,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1289955978499996,0.0,0.0,0.1289955978499996,0.12899559784999964,12.899559784999964
2026-06-04,Politics & Civic Life,33760,0.0746441908644885,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0746441908644885,0.0,0.0,0.0746441908644885,0.07464419086448852,7.464419086448852
2026-06-04,Science & Technology,59031,0.13051899380692,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.13051899380692,0.0,0.0,0.13051899380692,0.13051899380692006,13.051899380692007
2026-06-04,Sports & Athletics,79988,0.1768554365778645,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1768554365778645,0.0,0.0,0.1768554365778645,0.17685543657786457,17.685543657786457
2026-06-05,Business & Finance,132468,0.3864914149002903,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3864914149002903,0.0,0.0,0.3864914149002903,0.38649141490029043,38.649141490029045
2026-06-05,Entertainment & Pop Culture,29160,0.0850778275394243,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0850778275394243,0.0,0.0,0.0850778275394243,0.08507782753942432,8.507782753942433
2026-06-05,Lifestyle & Wellness,43381,0.1265693153802389,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1265693153802389,0.0,0.0,0.1265693153802389,0.12656931538023894,12.656931538023894
2026-06-05,Politics & Civic Life,25299,0.0738128929670746,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0738128929670746,0.0,0.0,0.0738128929670746,0.07381289296707462,7.381289296707462
2026-06-05,Science & Technology,43940,0.1282002655035084,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1282002655035084,0.0,0.0,0.1282002655035084,0.12820026550350844,12.820026550350844
2026-06-05,Sports & Athletics,68497,0.1998482837094633,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1998482837094633,0.0,0.0,0.1998482837094633,0.19984828370946336,19.984828370946335
2026-06-06,Business & Finance,85363,0.3498139527259614,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3498139527259614,0.0,0.0,0.3498139527259614,0.34981395272596144,34.981395272596146
2026-06-06,Entertainment & Pop Culture,21148,0.0866636068583418,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0866636068583418,0.0,0.0,0.0866636068583418,0.08666360685834182,8.666360685834182
2026-06-06,Lifestyle & Wellness,30395,0.1245574205815821,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1245574205815821,0.0,0.0,0.1245574205815821,0.12455742058158213,12.455742058158213
2026-06-06,Politics & Civic Life,19736,0.080877290758286,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.080877290758286,0.0,0.0,0.080877290758286,0.08087729075828601,8.087729075828602
2026-06-06,Science & Technology,31002,0.1270448808313936,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1270448808313936,0.0,0.0,0.1270448808313936,0.12704488083139362,12.704488083139362
2026-06-06,Sports & Athletics,56380,0.2310428482444349,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2310428482444349,0.0,0.0,0.2310428482444349,0.23104284824443497,23.104284824443496
2026-06-07,Business & Finance,127243,0.3789249553305539,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3789249553305539,0.0,0.0,0.3789249553305539,0.37892495533055404,37.8924955330554
2026-06-07,Entertainment & Pop Culture,28762,0.0856521739130434,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0856521739130434,0.0,0.0,0.0856521739130434,0.08565217391304342,8.565217391304342
2026-06-07,Lifestyle & Wellness,42320,0.1260273972602739,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1260273972602739,0.0,0.0,0.1260273972602739,0.12602739726027393,12.602739726027393
2026-06-07,Politics & Civic Life,28742,0.0855926146515783,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0855926146515783,0.0,0.0,0.0855926146515783,0.08559261465157832,8.559261465157832
2026-06-07,Science & Technology,43231,0.1287403216200119,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1287403216200119,0.0,0.0,0.1287403216200119,0.12874032162001192,12.874032162001193
2026-06-07,Sports & Athletics,65502,0.1950625372245384,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1950625372245384,0.0,0.0,0.1950625372245384,0.19506253722453845,19.506253722453845
2026-06-08,Business & Finance,179177,0.4038974798250755,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4038974798250755,0.0,0.0,0.4038974798250755,0.4038974798250756,40.389747982507565
2026-06-08,Entertainment & Pop Culture,34305,0.0773296965871692,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0773296965871692,0.0,0.0,0.0773296965871692,0.07732969658716922,7.732969658716922
2026-06-08,Lifestyle & Wellness,56215,0.1267188133988548,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1267188133988548,0.0,0.0,0.1267188133988548,0.12671881339885482,12.671881339885482
2026-06-08,Politics & Civic Life,34851,0.0785604796898246,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0785604796898246,0.0,0.0,0.0785604796898246,0.07856047968982462,7.856047968982462
2026-06-08,Science & Technology,58981,0.132953879446373,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.132953879446373,0.0,0.0,0.132953879446373,0.13295387944637302,13.295387944637302
2026-06-08,Sports & Athletics,80091,0.1805396510527027,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1805396510527027,0.0,0.0,0.1805396510527027,0.18053965105270273,18.053965105270272
2026-06-09,Business & Finance,188766,0.4114189317309515,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4114189317309515,0.0,0.0,0.4114189317309515,0.4114189317309516,41.14189317309516
2026-06-09,Entertainment & Pop Culture,33759,0.0735783547688948,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0735783547688948,0.0,0.0,0.0735783547688948,0.07357835476889481,7.3578354768894805
2026-06-09,Lifestyle & Wellness,57513,0.1253506299897344,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1253506299897344,0.0,0.0,0.1253506299897344,0.12535062998973442,12.535062998973443
2026-06-09,Politics & Civic Life,32898,0.0717017896023905,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0717017896023905,0.0,0.0,0.0717017896023905,0.07170178960239051,7.170178960239052
2026-06-09,Science & Technology,61351,0.1337156208248604,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1337156208248604,0.0,0.0,0.1337156208248604,0.13371562082486044,13.371562082486044
2026-06-09,Sports & Athletics,84530,0.1842346730831682,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1842346730831682,0.0,0.0,0.1842346730831682,0.18423467308316824,18.423467308316823
2026-06-10,Business & Finance,190410,0.4133713395002898,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4133713395002898,0.0,0.0,0.4133713395002898,0.4133713395002899,41.33713395002899
2026-06-10,Entertainment & Pop Culture,34562,0.0750325100352345,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0750325100352345,0.0,0.0,0.0750325100352345,0.07503251003523453,7.503251003523453
2026-06-10,Lifestyle & Wellness,57851,0.1255918563175845,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1255918563175845,0.0,0.0,0.1255918563175845,0.12559185631758454,12.559185631758455
2026-06-10,Politics & Civic Life,29599,0.0642580656366213,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0642580656366213,0.0,0.0,0.0642580656366213,0.06425806563662133,6.425806563662133
2026-06-10,Science & Technology,60030,0.1303223649503828,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1303223649503828,0.0,0.0,0.1303223649503828,0.13032236495038285,13.032236495038285
2026-06-10,Sports & Athletics,88175,0.1914238635598868,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1914238635598868,0.0,0.0,0.1914238635598868,0.19142386355988686,19.142386355988688
2026-06-11,Business & Finance,176951,0.4056146190063587,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4056146190063587,0.0,0.0,0.4056146190063587,0.4056146190063588,40.561461900635884
2026-06-11,Entertainment & Pop Culture,34051,0.0780531525212376,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0780531525212376,0.0,0.0,0.0780531525212376,0.07805315252123761,7.805315252123761
2026-06-11,Lifestyle & Wellness,55175,0.1264744850477015,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1264744850477015,0.0,0.0,0.1264744850477015,0.12647448504770153,12.647448504770153
2026-06-11,Politics & Civic Life,27274,0.062518624471065,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.062518624471065,0.0,0.0,0.062518624471065,0.06251862447106502,6.251862447106501
2026-06-11,Science & Technology,55610,0.1274716105754904,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1274716105754904,0.0,0.0,0.1274716105754904,0.12747161057549042,12.747161057549041
2026-06-11,Sports & Athletics,87193,0.1998675083781466,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1998675083781466,0.0,0.0,0.1998675083781466,0.19986750837814665,19.986750837814665
2026-06-12,Business & Finance,124501,0.3748077056232746,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3748077056232746,0.0,0.0,0.3748077056232746,0.3748077056232747,37.48077056232747
2026-06-12,Entertainment & Pop Culture,27967,0.0841940795910564,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0841940795910564,0.0,0.0,0.0841940795910564,0.08419407959105643,8.419407959105643
2026-06-12,Lifestyle & Wellness,41084,0.1236825389179734,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1236825389179734,0.0,0.0,0.1236825389179734,0.12368253891797344,12.368253891797345
2026-06-12,Politics & Civic Life,23049,0.0693885415130067,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0693885415130067,0.0,0.0,0.0693885415130067,0.06938854151300673,6.938854151300673
2026-06-12,Science & Technology,41377,0.1245646094053399,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1245646094053399,0.0,0.0,0.1245646094053399,0.12456460940533993,12.456460940533994
2026-06-12,Sports & Athletics,74195,0.2233625249493487,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2233625249493487,0.0,0.0,0.2233625249493487,0.22336252494934877,22.33625249493488
2026-06-13,Business & Finance,80864,0.3355909694555113,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3355909694555113,0.0,0.0,0.3355909694555113,0.33559096945551137,33.55909694555114
2026-06-13,Entertainment & Pop Culture,19244,0.0798638778220451,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0798638778220451,0.0,0.0,0.0798638778220451,0.07986387782204511,7.9863877822045115
2026-06-13,Lifestyle & Wellness,29125,0.1208706839309429,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1208706839309429,0.0,0.0,0.1208706839309429,0.12087068393094293,12.087068393094293
2026-06-13,Politics & Civic Life,18901,0.0784404050464807,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0784404050464807,0.0,0.0,0.0784404050464807,0.07844040504648071,7.8440405046480715
2026-06-13,Science & Technology,27995,0.1161811088977423,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1161811088977423,0.0,0.0,0.1161811088977423,0.11618110889774233,11.618110889774233
2026-06-13,Sports & Athletics,64831,0.2690529548472775,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2690529548472775,0.0,0.0,0.2690529548472775,0.26905295484727754,26.905295484727752
2026-06-14,Business & Finance,122455,0.3718702075646456,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.3718702075646456,0.0,0.0,0.3718702075646456,0.3718702075646457,37.18702075646457
2026-06-14,Entertainment & Pop Culture,23900,0.0725792981976647,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0725792981976647,0.0,0.0,0.0725792981976647,0.07257929819766473,7.257929819766473
2026-06-14,Lifestyle & Wellness,40490,0.1229596562352905,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1229596562352905,0.0,0.0,0.1229596562352905,0.12295965623529054,12.295965623529053
2026-06-14,Politics & Civic Life,25184,0.0764785374815894,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0764785374815894,0.0,0.0,0.0764785374815894,0.07647853748158943,7.647853748158943
2026-06-14,Science & Technology,41377,0.1256532896035469,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1256532896035469,0.0,0.0,0.1256532896035469,0.12565328960354696,12.565328960354696
2026-06-14,Sports & Athletics,75889,0.2304590109172626,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.2304590109172626,0.0,0.0,0.2304590109172626,0.23045901091726267,23.045901091726268
2026-06-15,Business & Finance,168544,0.4014271355826438,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4014271355826438,0.0,0.0,0.4014271355826438,0.4014271355826439,40.14271355826439
2026-06-15,Entertainment & Pop Culture,30700,0.0731192629959367,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0731192629959367,0.0,0.0,0.0731192629959367,0.07311926299593673,7.311926299593672
2026-06-15,Lifestyle & Wellness,51240,0.1220400988896351,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1220400988896351,0.0,0.0,0.1220400988896351,0.12204009888963514,12.204009888963514
2026-06-15,Politics & Civic Life,29312,0.069813414883938,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.069813414883938,0.0,0.0,0.069813414883938,0.06981341488393802,6.981341488393802
2026-06-15,Science & Technology,57540,0.1370450290809837,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1370450290809837,0.0,0.0,0.1370450290809837,0.13704502908098376,13.704502908098377
2026-06-15,Sports & Athletics,82526,0.1965550585668624,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1965550585668624,0.0,0.0,0.1965550585668624,0.19655505856686245,19.655505856686244
2026-06-16,Business & Finance,83368,0.4069669810399703,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.4069669810399703,0.0,0.0,0.4069669810399703,0.4069669810399704,40.69669810399704
2026-06-16,Entertainment & Pop Culture,15184,0.0741218050104465,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0741218050104465,0.0,0.0,0.0741218050104465,0.07412180501044652,7.412180501044652
2026-06-16,Lifestyle & Wellness,24850,0.1213070899966805,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1213070899966805,0.0,0.0,0.1213070899966805,0.12130708999668052,12.130708999668052
2026-06-16,Politics & Civic Life,14052,0.0685958643313221,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.0685958643313221,0.0,0.0,0.0685958643313221,0.06859586433132212,6.859586433132211
2026-06-16,Science & Technology,28589,0.1395592915861207,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1395592915861207,0.0,0.0,0.1395592915861207,0.13955929158612074,13.955929158612074
2026-06-16,Sports & Athletics,38809,0.1894489680354597,,,0,True,False,False,1,0.6,1.0,0.0,0.0,0.1894489680354597,0.0,0.0,0.1894489680354597,0.18944896803545977,18.944896803545976
